feature,importance,cohort,model
lshpo2,3.146829675819218e-4,Combined,AORSF
hxfail,3.110549827492847e-4,Combined,AORSF
lchol_r,3.105976264118676e-4,Combined,AORSF
dtoxo,3.072220961630232e-4,Combined,AORSF
txvad,3.043061726253138e-4,Combined,AORSF
egfr_change,3.0369075333223455e-4,Combined,AORSF
slvad,3.0332360863308646e-4,Combined,AORSF
slivino,3.026570259689896e-4,Combined,AORSF
txbpam,3.0056972751075557e-4,Combined,AORSF
txtp_r,2.996493446736222e-4,Combined,AORSF
chd_hrh,2.9964335771350757e-4,Combined,AORSF
txldl_r,2.9950290308516204e-4,Combined,AORSF
tdsa,2.9925524273117425e-4,Combined,AORSF
lsbrs,2.979107717945372e-4,Combined,AORSF
txsilden,2.9756921320065686e-4,Combined,AORSF
txpalb_r,2.9363973585246425e-4,Combined,AORSF
chd_ma,2.8944668162756825e-4,Combined,AORSF
chd_dex,2.89383385160224e-4,Combined,AORSF
don_vpr,2.8295802786683014e-4,Combined,AORSF
neuroth,2.8131655863501036e-4,Combined,AORSF
txbrp,2.7964948752479916e-4,Combined,AORSF
donor_age,2.794414584688234e-4,Combined,AORSF
ter_dx,2.7863750335628936e-4,Combined,AORSF
txcrp_r,2.7861637130513896e-4,Combined,AORSF
dhiv,2.785197853086524e-4,Combined,AORSF
chd_vsd,2.777729571576909e-4,Combined,AORSF
donspac,2.7473014308766817e-4,Combined,AORSF
debv,2.739444378248497e-4,Combined,AORSF
lldl_r,2.7318893147612556e-4,Combined,AORSF
hxaf_fl,2.728809089006337e-4,Combined,AORSF
txdcd,2.719674131960833e-4,Combined,AORSF
lcrp_r,2.700118877114967e-4,Combined,AORSF
lpace,2.654705022448985e-4,Combined,AORSF
lsmshemo,2.641359517004203e-4,Combined,AORSF
dmhothr,2.6262149127001766e-4,Combined,AORSF
chd_bivc,2.5862903590823105e-4,Combined,AORSF
lsast,2.5782320877049835e-4,Combined,AORSF
chd_pa,2.577365680262857e-4,Combined,AORSF
hxtrach,2.570314816344779e-4,Combined,AORSF
txbnp,2.553394870822905e-4,Combined,AORSF
hxvfib,2.5482658547159665e-4,Combined,AORSF
draboat,2.545239638069918e-4,Combined,AORSF
hxfonlvr_bin,2.53376766255143e-4,Combined,AORSF
dmhdiab,2.5170416146876723e-4,Combined,AORSF
txalt_high,2.5126539226763415e-4,Combined,AORSF
hxmet,2.489882687642436e-4,Combined,AORSF
hxmalig,2.47246116914093e-4,Combined,AORSF
hxpuldis,2.460980180488134e-4,Combined,AORSF
lsbram,2.4250578079610205e-4,Combined,AORSF
txphneo,2.4174448856737198e-4,Combined,AORSF
lebvpcr,2.4035150137602214e-4,Combined,AORSF
lsnox,2.4027887628364007e-4,Combined,AORSF
lspcmt,2.4017262461371145e-4,Combined,AORSF
txnpruss,2.3731133539816912e-4,Combined,AORSF
txo2,2.3616794820342722e-4,Combined,AORSF
rdobdose,2.3528012582718803e-4,Combined,AORSF
txdopa,2.351863202077212e-4,Combined,AORSF
chd_ebst,2.3286435587717912e-4,Combined,AORSF
lsbrp,2.327088369360295e-4,Combined,AORSF
txbco,2.3150204197203286e-4,Combined,AORSF
don_nsyn,2.2976027176883763e-4,Combined,AORSF
lcreat_r,2.2849772887720895e-4,Combined,AORSF
chd_mstn,2.2694836960437666e-4,Combined,AORSF
atrskshs,2.259197389932933e-4,Combined,AORSF
txvasopr,2.2557770013190438e-4,Combined,AORSF
chd_lvotoas,2.2268419450029744e-4,Combined,AORSF
txhdl_r,2.222254641112979e-4,Combined,AORSF
don_dob,2.2091964336086234e-4,Combined,AORSF
drisk,2.1947271549201447e-4,Combined,AORSF
lsldpt,2.1663878747949083e-4,Combined,AORSF
tdsacl2,2.1655837066333894e-4,Combined,AORSF
dmhinf,2.136562144596955e-4,Combined,AORSF
chd_triat,2.1273537740686065e-4,Combined,AORSF
chd_dilv,2.1157304420755434e-4,Combined,AORSF
dhxunk,2.098465343624321e-4,Combined,AORSF
dptxangi,2.08911637194331e-4,Combined,AORSF
txbci,2.055756432591672e-4,Combined,AORSF
toxo,2.0480869049327555e-4,Combined,AORSF
dhcab,2.0431230765920058e-4,Combined,AORSF
hxsyn,2.0344059125528572e-4,Combined,AORSF
lsvaso,1.9857251343819186e-4,Combined,AORSF
lsbco,1.9832464460638438e-4,Combined,AORSF
txepine,1.9335106031620263e-4,Combined,AORSF
txfontp,1.9286140115238538e-4,Combined,AORSF
hxotresp,1.9151628357958305e-4,Combined,AORSF
txpge,1.8788020863844205e-4,Combined,AORSF
dmechod,1.870617880806144e-4,Combined,AORSF
txno2,1.8552526074951895e-4,Combined,AORSF
chd_ahih,1.838635226612879e-4,Combined,AORSF
primels,1.8314504307449342e-4,Combined,AORSF
chd_tapvr,1.8252649748746387e-4,Combined,AORSF
lsnitrop,1.8192849034609347e-4,Combined,AORSF
aaschool,1.7352693110537414e-4,Combined,AORSF
lssild,1.6611491485413773e-4,Combined,AORSF
hxdiab,1.654700835014021e-4,Combined,AORSF
hgbvalue,1.6529951741675093e-4,Combined,AORSF
riskothr,1.6479496794273414e-4,Combined,AORSF
txvldl_r,1.6290719484436062e-4,Combined,AORSF
dcircod,1.62559361316459e-4,Combined,AORSF
hxplyspl,1.616767444045475e-4,Combined,AORSF
hxisoth,1.5443368238305045e-4,Combined,AORSF
hxisousp,1.5399120775630738e-4,Combined,AORSF
hcab,1.534553295367024e-4,Combined,AORSF
lsfcpra,1.5060009653023373e-4,Combined,AORSF
hxrespun,1.4949749690740022e-4,Combined,AORSF
hxasplen,1.4707546071479125e-4,Combined,AORSF
tdsacomp,1.470687719579367e-4,Combined,AORSF
lcmvpcr,1.461860879581962e-4,Combined,AORSF
chd_mr,1.4207970066120945e-4,Combined,AORSF
chd_aa,1.417454215216396e-4,Combined,AORSF
atrskhst,1.4060650477643911e-4,Combined,AORSF
hbsag,1.3794482844391108e-4,Combined,AORSF
lsdopa,1.368228622391956e-4,Combined,AORSF
hxnoonan,1.3094250666413065e-4,Combined,AORSF
hxpermyo,1.2973675933385806e-4,Combined,AORSF
hemdilut,1.2756333606688306e-4,Combined,AORSF
hxdigorg,1.2427836492503734e-4,Combined,AORSF
pcage,1.2427627873426618e-4,Combined,AORSF
chd_aspl,1.2237781665152736e-4,Combined,AORSF
chd_si,1.2203751534448422e-4,Combined,AORSF
hiscanc,1.2003716559971431e-4,Combined,AORSF
incarctn,1.1928920761746516e-4,Combined,AORSF
lspge,1.1874461351878402e-4,Combined,AORSF
hxmit,1.1830705825493503e-4,Combined,AORSF
chd_tr,1.1784888054421109e-4,Combined,AORSF
hxturner,1.1283339143810859e-4,Combined,AORSF
chd_pspl,1.0953727093844246e-4,Combined,AORSF
hxdysdia,1.0881321238562337e-4,Combined,AORSF
ttmaxvo2,1.050475947628825e-4,Combined,AORSF
mitreg,1.0421644993841346e-4,Combined,AORSF
abseptmo,1.0390992473867803e-4,Combined,AORSF
lsdobut,1.0112387881285485e-4,Combined,AORSF
chd_unk,9.91064547915684e-5,Combined,AORSF
hiv,9.541521978460154e-5,Combined,AORSF
trireg,9.523788584473187e-5,Combined,AORSF
hxpb,9.456901506965792e-5,Combined,AORSF
chd_anom,9.285234583231977e-5,Combined,AORSF
dwma,8.97033655459709e-5,Combined,AORSF
txdobut,8.827410625883082e-5,Combined,AORSF
chd_ps,8.376019944427696e-5,Combined,AORSF
chd_iivc,8.204736744637302e-5,Combined,AORSF
mthrhiv,8.156469719111093e-5,Combined,AORSF
chd_avd,7.971622625213426e-5,Combined,AORSF
cancpro,7.677900497635985e-5,Combined,AORSF
efindunk,7.48525315767599e-5,Combined,AORSF
chd_papvr,7.369653382023603e-5,Combined,AORSF
chd_shone,7.160867600443949e-5,Combined,AORSF
injdrugs,7.089326772242459e-5,Combined,AORSF
dhxinsul,6.848361800122486e-5,Combined,AORSF
txnorepi,6.770011796535293e-5,Combined,AORSF
hxdmd,6.75043944795408e-5,Combined,AORSF
fwma,6.667570293166498e-5,Combined,AORSF
chd_tart,6.41410286728276e-5,Combined,AORSF
lsphen,6.346754393040264e-5,Combined,AORSF
chd_hb,6.206449824795225e-5,Combined,AORSF
hxlymleu,6.079366367749781e-5,Combined,AORSF
hxhep,5.981010359626903e-5,Combined,AORSF
hxdowns,5.818663927803673e-5,Combined,AORSF
hxsyn_u,4.987109999979866e-5,Combined,AORSF
hxmarfns,4.971543280775097e-5,Combined,AORSF
dptxnorm,4.65078899861221e-5,Combined,AORSF
lshnes,4.2669919680868605e-5,Combined,AORSF
hxwillim,4.2041002652746735e-5,Combined,AORSF
lsnorepi,4.185601227224713e-5,Combined,AORSF
rpr,4.164779613145867e-5,Combined,AORSF
lsunkn,3.997149267387353e-5,Combined,AORSF
chd_mart,3.956902363317782e-5,Combined,AORSF
anxinj,3.76759288303008e-5,Combined,AORSF
lspgi,3.6760211449430455e-5,Combined,AORSF
hxbeckmd,3.5084670740892405e-5,Combined,AORSF
canlocsp,3.9554050028904456e-7,Combined,AORSF
