iter	Passed	Remaining
818	34880	50297
819	34922	50254
820	34963	50209
821	35003	50163
822	35044	50118
823	35082	50069
824	35130	50034
825	35169	49986
826	35208	49939
827	35254	49901
828	35296	49857
829	35340	49817
830	35380	49771
831	35430	49739
832	35473	49696
833	35518	49657
834	35579	49640
835	35619	49595
836	35659	49547
837	35698	49501
838	35738	49453
839	35780	49410
840	35823	49369
841	35863	49323
842	35902	49275
843	35946	49234
844	35986	49188
845	36031	49148
846	36074	49107
847	36113	49059
848	36152	49012
849	36211	48991
850	36259	48957
851	36302	48915
852	36341	48866
853	36380	48820
854	36424	48779
855	36463	48731
856	36504	48686
857	36547	48644
858	36586	48597
859	36625	48550
860	36667	48506
861	36706	48459
862	36748	48416
863	36790	48373
864	36830	48326
865	36871	48282
866	36914	48239
867	36952	48191
868	36991	48144
869	37032	48099
870	37073	48054
871	37111	48006
872	37153	47963
873	37192	47916
874	37233	47872
875	37276	47829
876	37314	47781
877	37352	47733
878	37392	47686
879	37431	47640
880	37469	47591
881	37511	47549
882	37553	47505
883	37592	47458
884	37631	47411
885	37671	47366
886	37715	47325
887	37806	47343
888	37846	47296
889	37885	47250
890	37926	47205
891	37966	47160
892	38007	47116
893	38047	47069
894	38086	47022
895	38125	46976
896	38165	46930
897	38203	46882
898	38243	46836
899	38282	46789
900	38321	46743
901	38361	46696
902	38405	46656
903	38444	46610
904	38485	46565
905	38526	46521
906	38567	46476
907	38611	46435
908	38649	46388
909	38689	46342
910	38728	46295
911	38767	46248
912	38830	46231
913	38874	46190
914	38914	46144
915	38952	46096
916	39000	46060
917	39043	46018
918	39087	45977
919	39126	45931
920	39165	45884
921	39204	45837
922	39242	45790
923	39285	45747
924	39326	45704
925	39365	45657
926	39402	45608
927	39441	45562
928	39483	45518
929	39526	45476
930	39565	45430
931	39604	45383
932	39645	45339
933	39685	45294
934	39726	45250
935	39765	45202
936	39804	45157
937	39850	45118
938	39889	45072
939	39928	45026
940	39986	45000
941	40054	44986
942	40094	44941
943	40133	44894
944	40173	44849
945	40213	44804
946	40255	44761
947	40294	44715
948	40335	44670
949	40375	44625
950	40419	44584
951	40460	44540
952	40503	44498
953	40544	44454
954	40583	44408
955	40624	44363
956	40665	44319
957	40707	44277
958	40747	44231
959	40786	44185
960	40825	44138
961	40864	44093
962	40905	44049
963	40948	44007
964	40988	43961
965	41027	43915
966	41065	43868
967	41104	43821
968	41151	43784
969	41192	43740
970	41238	43701
971	41282	43660
972	41320	43614
973	41366	43574
974	41408	43531
975	41447	43485
976	41486	43440
977	41525	43393
978	41565	43348
979	41608	43306
980	41650	43263
981	41692	43221
982	41731	43174
983	41770	43129
984	41812	43085
985	41851	43040
986	41892	42995
987	41931	42950
988	41971	42904
989	42009	42858
990	42052	42816
991	42092	42771
992	42135	42729
993	42177	42686
994	42264	42689
995	42305	42644
996	42348	42603
997	42389	42559
998	42428	42513
999	42466	42466
1000	42504	42420
1001	42563	42393
1002	42606	42351
1003	42649	42309
1004	42690	42265
1005	42731	42221
1006	42770	42176
1007	42810	42130
1008	42849	42085
1009	42893	42043
1010	42937	42003
1011	42979	41960
1012	43018	41914
1013	43057	41868
1014	43097	41823
1015	43135	41777
1016	43178	41735
1017	43218	41689
1018	43256	41643
1019	43298	41600
1020	43338	41555
1021	43378	41510
1022	43420	41468
1023	43461	41424
1024	43501	41379
1025	43539	41333
1026	43579	41288
1027	43621	41244
1028	43659	41198
1029	43698	41152
1030	43737	41106
1031	43775	41060
1032	43814	41014
1033	43858	40974
1034	43899	40930
1035	43939	40885
1036	43980	40842
1037	44029	40805
1038	44071	40762
1039	44110	40717
1040	44149	40671
1041	44188	40626
1042	44226	40580
1043	44267	40536
1044	44313	40496
1045	44389	40485
1046	44449	40458
1047	44491	40416
1048	44532	40371
1049	44571	40326
1050	44616	40286
1051	44656	40241
1052	44697	40197
1053	44739	40155
1054	44780	40111
1055	44820	40066
1056	44859	40021
1057	44900	39978
1058	44940	39932
1059	44978	39886
1060	45019	39843
1061	45063	39801
1062	45102	39756
1063	45141	39710
1064	45181	39665
1065	45223	39623
1066	45264	39580
1067	45303	39534
1068	45343	39490
1069	45384	39445
1070	45423	39401
1071	45463	39356
1072	45507	39315
1073	45545	39269
1074	45585	39224
1075	45627	39181
1076	45666	39136
1077	45706	39091
1078	45748	39049
1079	45787	39003
1080	45825	38957
1081	45863	38912
1082	45903	38867
1083	45948	38827
1084	45988	38783
1085	46028	38738
1086	46074	38699
1087	46134	38671
1088	46177	38629
1089	46219	38586
1090	46261	38544
1091	46301	38499
1092	46340	38454
1093	46389	38417
1094	46436	38379
1095	46480	38337
1096	46523	38296
1097	46565	38252
1098	46650	38245
1099	46692	38202
1100	46742	38167
1101	46784	38123
1102	46823	38078
1103	46862	38033
1104	46907	37992
1105	46948	37949
1106	46988	37904
1107	47031	37862
1108	47070	37817
1109	47111	37773
1110	47152	37730
1111	47190	37684
1112	47229	37639
1113	47271	37596
1114	47313	37554
1115	47353	37509
1116	47392	37464
1117	47436	37422
1118	47477	37379
1119	47519	37336
1120	47558	37291
1121	47598	37247
1122	47637	37202
1123	47680	37160
1124	47721	37116
1125	47759	37070
1126	47798	37025
1127	47837	36981
1128	47898	36952
1129	47941	36910
1130	47983	36868
1131	48023	36823
1132	48062	36778
1133	48103	36735
1134	48144	36691
1135	48183	36646
1136	48222	36601
1137	48261	36556
1138	48305	36515
1139	48346	36472
1140	48390	36430
1141	48430	36386
1142	48469	36341
1143	48509	36297
1144	48559	36260
1145	48599	36216
1146	48638	36171
1147	48678	36127
1148	48719	36084
1149	48758	36038
1150	48827	36016
1151	48896	35993
1152	48937	35949
1153	48978	35906
1154	49018	35861
1155	49056	35816
1156	49099	35774
1157	49138	35729
1158	49178	35685
1159	49222	35643
1160	49261	35599
1161	49304	35557
1162	49345	35513
1163	49385	35468
1164	49423	35423
1165	49460	35377
1166	49499	35332
1167	49541	35290
1168	49582	35246
1169	49623	35202
1170	49664	35159
1171	49704	35115
1172	49744	35071
1173	49786	35028
1174	49826	34984
1175	49864	34939
1176	49904	34894
1177	49943	34850
1178	49984	34806
1179	50025	34763
1180	50064	34718
1181	50102	34673
1182	50141	34628
1183	50181	34584
1184	50223	34541
1185	50262	34496
1186	50300	34451
1187	50339	34407
1188	50379	34363
1189	50418	34318
1190	50460	34275
1191	50501	34232
1192	50557	34199
1193	50601	34158
1194	50665	34130
1195	50705	34086
1196	50747	34043
1197	50788	34000
1198	50837	33962
1199	50882	33921
1200	50922	33877
1201	50966	33836
1202	51010	33795
1203	51095	33781
1204	51136	33737
1205	51181	33696
1206	51223	33653
1207	51263	33609
1208	51306	33567
1209	51346	33523
1210	51388	33481
1211	51429	33437
1212	51467	33392
1213	51508	33349
1214	51550	33306
1215	51590	33262
1216	51631	33218
1217	51672	33175
1218	51713	33132
1219	51758	33091
1220	51800	33048
1221	51841	33005
1222	51881	32961
1223	51920	32916
1224	51960	32872
1225	52003	32831
1226	52042	32786
1227	52081	32741
1228	52119	32696
1229	52160	32653
1230	52198	32608
1231	52238	32564
1232	52276	32519
1233	52318	32476
1234	52357	32432
1235	52400	32389
1236	52445	32349
1237	52487	32306
1238	52528	32263
1239	52568	32219
1240	52607	32174
1241	52648	32131
1242	52690	32088
1243	52728	32044
1244	52771	32001
1245	52812	31958
1246	52851	31914
1247	52891	31870
1248	52932	31827
1249	52973	31783
1250	53011	31739
1251	53050	31694
1252	53088	31649
1253	53127	31605
1254	53167	31561
1255	53210	31519
1256	53269	31487
1257	53335	31458
1258	53374	31414
1259	53415	31370
1260	53458	31328
1261	53497	31284
1262	53537	31240
1263	53578	31197
1264	53620	31155
1265	53662	31112
1266	53700	31067
1267	53740	31023
1268	53783	30981
1269	53824	30938
1270	53865	30895
1271	53907	30852
1272	53946	30808
1273	53986	30764
1274	54029	30722
1275	54069	30678
1276	54109	30634
1277	54148	30591
1278	54188	30547
1279	54227	30502
1280	54271	30461
1281	54313	30419
1282	54352	30374
1283	54392	30331
1284	54434	30288
1285	54472	30243
1286	54511	30199
1287	54554	30157
1288	54593	30113
1289	54631	30068
1290	54670	30024
1291	54712	29981
1292	54788	29957
1293	54830	29915
1294	54871	29872
1295	54913	29829
1296	54952	29785
1297	54996	29743
1298	55052	29709
1299	55091	29664
1300	55130	29620
1301	55169	29576
1302	55209	29532
1303	55250	29489
1304	55302	29452
1305	55345	29410
1306	55386	29367
1307	55426	29323
1308	55472	29283
1309	55555	29261
1310	55600	29221
1311	55640	29177
1312	55684	29135
1313	55726	29093
1314	55765	29048
1315	55812	29008
1316	55856	28967
1317	55896	28923
1318	55934	28879
1319	55978	28837
1320	56018	28793
1321	56059	28750
1322	56099	28707
1323	56138	28663
1324	56179	28619
1325	56217	28575
1326	56261	28533
1327	56305	28491
1328	56362	28456
1329	56402	28413
1330	56442	28369
1331	56481	28325
1332	56521	28281
1333	56561	28238
1334	56602	28195
1335	56645	28153
1336	56685	28109
1337	56727	28066
1338	56766	28022
1339	56805	27978
1340	56845	27935
1341	56886	27892
1342	56925	27848
1343	56965	27804
1344	57006	27761
1345	57046	27717
1346	57087	27674
1347	57129	27632
1348	57173	27590
1349	57211	27546
1350	57252	27503
1351	57299	27463
1352	57341	27420
1353	57387	27379
1354	57428	27336
1355	57467	27292
1356	57506	27248
1357	57550	27207
1358	57590	27163
1359	57636	27123
1360	57727	27103
1361	57769	27060
1362	57811	27018
1363	57852	26975
1364	57893	26931
1365	57934	26889
1366	57973	26844
1367	58012	26801
1368	58054	26758
1369	58094	26714
1370	58133	26670
1371	58171	26626
1372	58210	26582
1373	58250	26539
1374	58292	26496
1375	58333	26453
1376	58374	26410
1377	58413	26366
1378	58451	26322
1379	58491	26278
1380	58531	26235
1381	58570	26191
1382	58609	26147
1383	58649	26104
1384	58688	26060
1385	58729	26017
1386	58769	25973
1387	58813	25932
1388	58851	25887
1389	58890	25844
1390	58934	25802
1391	58974	25758
1392	59015	25715
1393	59053	25671
1394	59092	25627
1395	59134	25585
1396	59177	25543
1397	59216	25499
1398	59255	25455
1399	59294	25411
1400	59335	25368
1401	59374	25325
1402	59416	25282
1403	59454	25238
1404	59493	25194
1405	59534	25151
1406	59580	25110
1407	59619	25067
1408	59660	25024
1409	59702	24981
1410	59741	24937
1411	59780	24894
1412	59818	24850
1413	59864	24809
1414	59919	24772
1415	59999	24745
1416	60039	24702
1417	60082	24660
1418	60122	24616
1419	60160	24572
1420	60199	24528
1421	60240	24485
1422	60279	24442
1423	60316	24397
1424	60355	24354
1425	60396	24311
1426	60436	24267
1427	60474	24223
1428	60512	24179
1429	60554	24136
1430	60594	24093
1431	60633	24050
1432	60673	24006
1433	60714	23964
1434	60753	23920
1435	60792	23876
1436	60835	23834
1437	60873	23790
1438	60912	23747
1439	60951	23703
1440	60991	23660
1441	61030	23616
1442	61074	23574
1443	61113	23531
1444	61152	23487
1445	61190	23443
1446	61240	23404
1447	61281	23361
1448	61319	23317
1449	61359	23274
1450	61398	23230
1451	61441	23188
1452	61479	23144
1453	61520	23101
1454	61559	23058
1455	61598	23014
1456	61638	22971
1457	61680	22929
1458	61727	22888
1459	61767	22845
1460	61812	22804
1461	61854	22761
1462	61896	22719
1463	61935	22675
1464	61973	22632
1465	62016	22590
1466	62056	22546
1467	62116	22511
1468	62189	22479
1469	62227	22435
1470	62271	22393
1471	62311	22350
1472	62350	22307
1473	62388	22263
1474	62426	22219
1475	62465	22176
1476	62504	22132
1477	62543	22089
1478	62586	22047
1479	62629	22004
1480	62671	21962
1481	62710	21919
1482	62761	21879
1483	62804	21837
1484	62847	21795
1485	62891	21753
1486	62934	21711
1487	62973	21668
1488	63012	21624
1489	63052	21581
1490	63093	21538
1491	63130	21494
1492	63168	21451
1493	63210	21408
1494	63251	21365
1495	63294	21323
1496	63333	21280
1497	63372	21236
1498	63409	21192
1499	63452	21150
1500	63490	21107
1501	63543	21068
1502	63593	21028
1503	63642	20988
1504	63681	20944
1505	63720	20901
1506	63758	20858
1507	63806	20817
1508	63849	20775
1509	63898	20735
1510	63940	20692
1511	63979	20649
1512	64021	20606
1513	64064	20564
1514	64105	20522
1515	64144	20478
1516	64185	20436
1517	64224	20392
1518	64269	20351
1519	64328	20314
1520	64394	20279
1521	64434	20236
1522	64476	20193
1523	64516	20150
1524	64558	20108
1525	64597	20064
1526	64637	20021
1527	64676	19978
1528	64720	19936
1529	64758	19893
1530	64798	19850
1531	64837	19806
1532	64879	19764
1533	64920	19721
1534	64964	19679
1535	65007	19637
1536	65046	19594
1537	65086	19551
1538	65125	19508
1539	65166	19465
1540	65206	19422
1541	65247	19379
1542	65288	19336
1543	65330	19294
1544	65370	19251
1545	65412	19209
1546	65458	19167
1547	65501	19125
1548	65542	19083
1549	65580	19039
1550	65621	18996
1551	65660	18953
1552	65700	18910
1553	65749	18870
1554	65790	18827
1555	65832	18785
1556	65872	18742
1557	65916	18700
1558	65963	18659
1559	66007	18617
1560	66051	18575
1561	66089	18532
1562	66140	18492
1563	66180	18449
1564	66222	18406
1565	66263	18364
1566	66304	18321
1567	66349	18279
1568	66394	18238
1569	66434	18195
1570	66477	18153
1571	66539	18116
1572	66608	18081
1573	66648	18038
1574	66687	17995
1575	66731	17953
1576	66772	17910
1577	66818	17869
