Timestamp,Cohort,Model,N,Events,C_Index
2026-01-12 16:23:26,CHD,CatBoost,570,115,0.555053
2026-01-12 16:23:26,CHD,XGBoost,570,115,0.539152
2026-01-12 16:23:27,CHD,AORSF,570,115,0.418803
2026-01-12 16:23:57,CHD,RSF,570,115,0.388488
2026-01-12 16:24:00,CHD,CatBoost,570,115,0.575435
2026-01-12 16:24:00,CHD,XGBoost,570,115,0.447215
2026-01-12 16:24:01,CHD,AORSF,570,115,0.38663
2026-01-12 16:24:02,CHD,CatBoost,570,115,0.556571
2026-01-12 16:24:04,CHD,XGBoost,570,115,0.483862
2026-01-12 16:24:06,CHD,AORSF,570,115,0.444183
2026-01-12 16:24:14,CHD,RSF,570,115,0.431222
2026-01-12 16:24:16,CHD,CatBoost,570,115,0.555551
2026-01-12 16:24:17,CHD,XGBoost,570,115,0.478251
2026-01-12 16:24:18,CHD,AORSF,570,115,0.411447
2026-01-12 16:25:28,CHD,RSF,570,115,0.395869
2026-01-12 16:25:32,CHD,RSF,570,115,0.444588
2026-01-12 16:25:39,CHD,RSF,570,115,0.418849
2026-01-12 16:26:21,CHD,RSF,570,115,0.405712
2026-01-12 16:26:23,CHD,RSF,570,115,0.401801
2026-01-12 16:26:27,CHD,RSF,570,115,0.418294
2026-01-12 16:26:44,CHD,CatBoost,570,115,0.581999
2026-01-12 16:26:44,CHD,XGBoost,570,115,0.503495
2026-01-12 16:26:45,CHD,AORSF,570,115,0.399879
2026-01-12 16:27:48,CHD,RSF,570,115,0.397095
2026-01-12 16:29:25,Combined,CatBoost,1168,188,0.516047
2026-01-12 16:29:25,Combined,XGBoost,1168,188,0.428106
2026-01-12 16:29:26,Combined,AORSF,1168,188,0.345071
2026-01-12 16:29:57,Combined,CatBoost,1168,188,0.649224
2026-01-12 16:29:58,Combined,XGBoost,1168,188,0.411618
2026-01-12 16:29:59,Combined,AORSF,1168,188,0.316757
2026-01-12 16:30:26,Combined,CatBoost,1168,188,0.545466
2026-01-12 16:30:26,Combined,XGBoost,1168,188,0.468712
2026-01-12 16:30:28,Combined,AORSF,1168,188,0.408062
2026-01-12 16:30:59,Combined,CatBoost,1168,188,0.592246
2026-01-12 16:31:00,Combined,XGBoost,1168,188,0.421371
2026-01-12 16:31:02,Combined,AORSF,1168,188,0.387052
2026-01-12 16:31:38,Combined,CatBoost,1168,188,0.480356
2026-01-12 16:31:39,Combined,XGBoost,1168,188,0.44462
2026-01-12 16:31:41,Combined,AORSF,1168,188,0.336637
2026-01-12 16:32:22,Combined,CatBoost,1168,188,0.597355
2026-01-12 16:32:23,Combined,XGBoost,1168,188,0.435223
2026-01-12 16:32:25,Combined,AORSF,1168,188,0.329056
2026-01-12 16:32:48,Combined,CatBoost,1168,188,0.636313
2026-01-12 16:32:48,Combined,XGBoost,1168,188,0.450677
2026-01-12 16:32:50,Combined,AORSF,1168,188,0.347651
2026-01-12 16:33:18,Combined,CatBoost,1168,188,0.642615
2026-01-12 16:33:19,Combined,XGBoost,1168,188,0.434589
2026-01-12 16:33:21,Combined,AORSF,1168,188,0.337727
2026-01-12 16:43:08,Combined,RSF,1168,188,0.375305
2026-01-12 16:43:15,Combined,RSF,1168,188,0.386777
2026-01-12 16:43:30,Combined,RSF,1168,188,0.421514
2026-01-12 16:43:30,Combined,RSF,1168,188,0.393716
2026-01-12 16:44:15,Combined,RSF,1168,188,0.358672
2026-01-12 16:45:08,Combined,CatBoost,1168,188,0.522237
2026-01-12 16:45:09,Combined,XGBoost,1168,188,0.438395
2026-01-12 16:45:10,Combined,AORSF,1168,188,0.322137
2026-01-12 16:45:20,Combined,CatBoost,1168,188,0.445224
2026-01-12 16:45:21,Combined,XGBoost,1168,188,0.415064
2026-01-12 16:45:21,Combined,RSF,1168,188,0.356006
2026-01-12 16:45:23,Combined,AORSF,1168,188,0.323219
2026-01-12 16:45:41,Combined,CatBoost,1168,188,0.615883
2026-01-12 16:45:41,Combined,CatBoost,1168,188,0.408604
2026-01-12 16:45:42,Combined,XGBoost,1168,188,0.411666
2026-01-12 16:45:42,Combined,XGBoost,1168,188,0.406475
2026-01-12 16:45:44,Combined,AORSF,1168,188,0.32516
2026-01-12 16:45:45,Combined,AORSF,1168,188,0.336553
2026-01-12 16:45:46,Combined,RSF,1168,188,0.355122
2026-01-12 16:46:27,Combined,RSF,1168,188,0.387937
2026-01-12 16:46:41,Combined,CatBoost,1168,188,0.550183
2026-01-12 16:46:42,Combined,XGBoost,1168,188,0.399699
2026-01-12 16:46:44,Combined,AORSF,1168,188,0.314532
2026-01-12 16:47:50,Combined,XGBoost,1168,188,0.410653
2026-01-12 16:47:52,Combined,AORSF,1168,188,0.330676
2026-01-12 16:48:00,Combined,CatBoost,1168,188,0.528484
2026-01-12 16:48:03,Combined,XGBoost,1168,188,0.462784
2026-01-12 16:48:05,Combined,AORSF,1168,188,0.37413
2026-01-12 16:49:04,Combined,CatBoost,1168,188,0.624994
2026-01-12 16:49:05,Combined,XGBoost,1168,188,0.440381
2026-01-12 16:49:07,Combined,AORSF,1168,188,0.347855
2026-01-12 16:57:41,Combined,RSF,1168,188,0.360341
2026-01-12 16:57:46,Combined,RSF,1168,188,0.316689
2026-01-12 16:58:29,Combined,RSF,1168,188,0.331673
2026-01-12 16:59:17,Combined,RSF,1168,188,0.390151
2026-01-12 16:59:25,Combined,RSF,1168,188,0.388848
2026-01-12 16:59:27,Combined,RSF,1168,188,0.3747
2026-01-12 16:59:49,Combined,CatBoost,1168,188,0.646197
2026-01-12 16:59:49,Combined,XGBoost,1168,188,0.439406
2026-01-12 16:59:51,Combined,AORSF,1168,188,0.350558
2026-01-12 16:59:54,Combined,CatBoost,1168,188,0.594325
2026-01-12 16:59:59,Combined,XGBoost,1168,188,0.469295
2026-01-12 17:00:01,Combined,AORSF,1168,188,0.342834
2026-01-12 17:00:23,Combined,RSF,1168,188,0.370095
2026-01-12 17:00:43,Combined,CatBoost,1168,188,0.621913
2026-01-12 17:00:43,Combined,XGBoost,1168,188,0.422186
2026-01-12 17:00:45,Combined,AORSF,1168,188,0.361243
2026-01-12 17:01:09,Combined,RSF,1168,188,0.371168
2026-01-12 17:01:35,Combined,CatBoost,1168,188,0.595874
2026-01-12 17:01:35,Combined,XGBoost,1168,188,0.439253
2026-01-12 17:01:37,Combined,AORSF,1168,188,0.355521
2026-01-12 17:01:48,Combined,CatBoost,1168,188,0.602072
2026-01-12 17:01:49,Combined,XGBoost,1168,188,0.444648
2026-01-12 17:01:51,Combined,AORSF,1168,188,0.371188
2026-01-12 17:01:54,Combined,CatBoost,1168,188,0.579549
2026-01-12 17:02:00,Combined,XGBoost,1168,188,0.458007
2026-01-12 17:02:02,Combined,AORSF,1168,188,0.379318
2026-01-12 17:02:57,Combined,CatBoost,1168,188,0.54443
2026-01-12 17:02:58,Combined,XGBoost,1168,188,0.456711
2026-01-12 17:03:00,Combined,AORSF,1168,188,0.35783
2026-01-12 17:03:53,Combined,CatBoost,1168,188,0.532767
2026-01-12 17:03:54,Combined,XGBoost,1168,188,0.43288
2026-01-12 17:03:56,Combined,AORSF,1168,188,0.335713
2026-01-12 17:12:15,Combined,RSF,1168,188,0.384704
2026-01-12 17:12:57,Combined,RSF,1168,188,0.369736
2026-01-12 17:13:21,Combined,RSF,1168,188,0.380189
2026-01-12 17:14:12,Combined,RSF,1168,188,0.367408
2026-01-12 17:14:40,Combined,RSF,1168,188,0.368407
2026-01-12 17:14:42,Combined,RSF,1168,188,0.391241
2026-01-12 17:14:58,Combined,RSF,1168,188,0.393739
2026-01-12 17:15:13,Combined,RSF,1168,188,0.381033
2026-01-12 17:15:55,Combined,CatBoost,1168,188,0.530582
2026-01-12 17:15:56,Combined,XGBoost,1168,188,0.416408
2026-01-12 17:15:57,Combined,AORSF,1168,188,0.338862
2026-01-12 17:21:12,Combined,RSF,1168,188,0.358931
2026-01-12 17:22:26,Myocardio,CatBoost,583,70,0.582499
2026-01-12 17:22:26,Myocardio,XGBoost,583,70,0.538119
2026-01-12 17:22:27,Myocardio,AORSF,583,70,0.417776
2026-01-12 17:22:37,Myocardio,CatBoost,583,70,0.576467
2026-01-12 17:22:38,Myocardio,XGBoost,583,70,0.471096
2026-01-12 17:22:38,Myocardio,AORSF,583,70,0.386923
2026-01-12 17:22:55,Myocardio,CatBoost,583,70,0.619215
2026-01-12 17:22:55,Myocardio,XGBoost,583,70,0.465752
2026-01-12 17:22:56,Myocardio,AORSF,583,70,0.440515
2026-01-12 17:23:10,Myocardio,CatBoost,583,70,0.566318
2026-01-12 17:23:11,Myocardio,XGBoost,583,70,0.495711
2026-01-12 17:23:12,Myocardio,AORSF,583,70,0.424519
2026-01-12 17:23:33,Myocardio,CatBoost,583,70,0.566708
2026-01-12 17:23:34,Myocardio,XGBoost,583,70,0.496214
2026-01-12 17:23:35,Myocardio,AORSF,583,70,0.45728799999999997
2026-01-12 17:23:52,Myocardio,CatBoost,583,70,0.582522
2026-01-12 17:23:53,Myocardio,XGBoost,583,70,0.464974
2026-01-12 17:23:54,Myocardio,AORSF,583,70,0.433255
2026-01-12 17:24:09,Myocardio,CatBoost,583,70,0.654925
2026-01-12 17:24:10,Myocardio,XGBoost,583,70,0.512769
2026-01-12 17:24:11,Myocardio,AORSF,583,70,0.368651
2026-01-12 17:24:26,Myocardio,CatBoost,583,70,0.561534
2026-01-12 17:24:26,Myocardio,XGBoost,583,70,0.506859
2026-01-12 17:24:28,Myocardio,AORSF,583,70,0.400087
2026-01-12 17:26:12,Myocardio,RSF,583,70,0.31835
2026-01-12 17:27:52,Myocardio,CatBoost,583,70,0.559923
2026-01-12 17:27:53,Myocardio,XGBoost,583,70,0.509148
2026-01-12 17:27:54,Myocardio,AORSF,583,70,0.402582
2026-01-12 17:28:11,Myocardio,RSF,583,70,0.354199
2026-01-12 17:28:23,Myocardio,RSF,583,70,0.443999
2026-01-12 17:28:32,Myocardio,RSF,583,70,0.341592
2026-01-12 17:28:53,Myocardio,RSF,583,70,0.380124
2026-01-12 17:29:01,Myocardio,RSF,583,70,0.407647
2026-01-12 17:29:05,Myocardio,RSF,583,70,0.463113
2026-01-12 17:29:05,Myocardio,RSF,583,70,0.403305
2026-01-12 17:29:42,Myocardio,CatBoost,583,70,0.583466
2026-01-12 17:29:43,Myocardio,XGBoost,583,70,0.50568
2026-01-12 17:29:44,Myocardio,AORSF,583,70,0.419451
2026-01-12 17:29:52,Myocardio,CatBoost,583,70,0.580757
2026-01-12 17:29:52,Myocardio,XGBoost,583,70,0.520018
2026-01-12 17:29:53,Myocardio,AORSF,583,70,0.40061
2026-01-12 17:30:02,Myocardio,CatBoost,583,70,0.58352
2026-01-12 17:30:02,Myocardio,XGBoost,583,70,0.521325
2026-01-12 17:30:03,Myocardio,AORSF,583,70,0.355362
2026-01-12 17:30:23,Myocardio,CatBoost,583,70,0.572874
2026-01-12 17:30:24,Myocardio,XGBoost,583,70,0.452616
2026-01-12 17:30:25,Myocardio,AORSF,583,70,0.383263
2026-01-12 17:30:34,Myocardio,CatBoost,583,70,0.568679
2026-01-12 17:30:35,Myocardio,XGBoost,583,70,0.453166
2026-01-12 17:30:36,Myocardio,AORSF,583,70,0.398361
2026-01-12 17:30:39,Myocardio,CatBoost,583,70,0.565139
2026-01-12 17:30:39,Myocardio,XGBoost,583,70,0.44509
2026-01-12 17:30:40,Myocardio,AORSF,583,70,0.449052
2026-01-12 17:30:41,Myocardio,CatBoost,583,70,0.606138
2026-01-12 17:30:42,Myocardio,XGBoost,583,70,0.394863
2026-01-12 17:30:43,Myocardio,AORSF,583,70,0.389711
2026-01-12 17:33:12,Myocardio,RSF,583,70,0.410147
2026-01-12 17:34:38,Myocardio,RSF,583,70,0.327865
2026-01-12 17:34:53,Myocardio,CatBoost,583,70,0.517768
2026-01-12 17:34:54,Myocardio,RSF,583,70,0.352462
2026-01-12 17:34:54,Myocardio,XGBoost,583,70,0.478016
2026-01-12 17:34:55,Myocardio,AORSF,583,70,0.370462
2026-01-12 17:35:18,Myocardio,RSF,583,70,0.367322
2026-01-12 17:35:21,Myocardio,RSF,583,70,0.386637
2026-01-12 17:35:38,Myocardio,RSF,583,70,0.367205
2026-01-12 17:35:52,Myocardio,RSF,583,70,0.412255
2026-01-12 17:35:59,Myocardio,RSF,583,70,0.447422
2026-01-12 17:36:10,Myocardio,CatBoost,583,70,0.451864
2026-01-12 17:36:11,Myocardio,XGBoost,583,70,0.431581
2026-01-12 17:36:12,Myocardio,AORSF,583,70,0.3623
2026-01-12 17:36:23,Myocardio,CatBoost,583,70,0.54997
2026-01-12 17:36:23,Myocardio,XGBoost,583,70,0.469298
2026-01-12 17:36:24,Myocardio,AORSF,583,70,0.365149
2026-01-12 17:36:47,Myocardio,CatBoost,583,70,0.521039
2026-01-12 17:36:47,Myocardio,XGBoost,583,70,0.407586
2026-01-12 17:36:48,Myocardio,AORSF,583,70,0.348656
2026-01-12 17:36:50,Myocardio,CatBoost,583,70,0.504021
2026-01-12 17:36:51,Myocardio,XGBoost,583,70,0.524802
2026-01-12 17:36:51,Myocardio,AORSF,583,70,0.431577
2026-01-12 17:37:10,Myocardio,CatBoost,583,70,0.547263
2026-01-12 17:37:10,Myocardio,XGBoost,583,70,0.422808
2026-01-12 17:37:11,Myocardio,AORSF,583,70,0.357111
2026-01-12 17:37:27,Myocardio,CatBoost,583,70,0.627687
2026-01-12 17:37:28,Myocardio,XGBoost,583,70,0.447379
2026-01-12 17:37:29,Myocardio,AORSF,583,70,0.330812
2026-01-12 17:37:36,Myocardio,CatBoost,583,70,0.597725
2026-01-12 17:37:36,Myocardio,XGBoost,583,70,0.533209
2026-01-12 17:37:37,Myocardio,AORSF,583,70,0.445859
2026-01-12 17:39:42,Myocardio,RSF,583,70,0.405671
2026-01-12 17:40:55,Myocardio,RSF,583,70,0.349045
2026-01-12 17:41:21,Myocardio,RSF,583,70,0.335802
2026-01-12 17:41:31,Myocardio,RSF,583,70,0.351713
2026-01-12 17:41:47,Myocardio,RSF,583,70,0.355469
2026-01-12 17:41:50,Myocardio,RSF,583,70,0.414105
2026-01-12 17:42:00,Myocardio,RSF,583,70,0.361994
2026-01-12 17:42:12,Myocardio,RSF,583,70,0.396014
2026-01-12 17:42:43,Myocardio,CatBoost,583,70,0.528385
2026-01-12 17:42:44,Myocardio,XGBoost,583,70,0.475108
2026-01-12 17:42:44,Myocardio,AORSF,583,70,0.368114
2026-01-12 17:44:59,Myocardio,RSF,583,70,0.348223
2026-01-12 17:46:11,CHD,CatBoost,2845,572,0.653453
2026-01-12 17:46:12,CHD,XGBoost,2845,572,0.024085
2026-01-12 17:47:33,Combined,CatBoost,5835,939,0.579073
2026-01-12 17:47:35,Combined,XGBoost,5835,939,0.007512
2026-01-12 17:48:52,Myocardio,CatBoost,2914,350,0.637652
2026-01-12 17:48:53,Myocardio,XGBoost,2914,350,0.021421
2026-01-12 18:58:17,CHD,CatBoost,570,115,0.597837
2026-01-12 18:58:18,CHD,XGBoost,570,115,0.45014
2026-01-12 18:58:18,CHD,AORSF,570,115,0.398942
2026-01-12 18:58:32,CHD,CatBoost,570,115,0.600171
2026-01-12 18:58:33,CHD,XGBoost,570,115,0.440648
2026-01-12 18:58:34,CHD,AORSF,570,115,0.41509
2026-01-12 18:58:49,CHD,CatBoost,570,115,0.567212
2026-01-12 18:58:49,CHD,XGBoost,570,115,0.518613
2026-01-12 18:58:51,CHD,AORSF,570,115,0.432767
2026-01-12 18:59:05,CHD,CatBoost,570,115,0.590329
2026-01-12 18:59:06,CHD,XGBoost,570,115,0.426618
2026-01-12 18:59:08,CHD,AORSF,570,115,0.337223
2026-01-12 18:59:22,CHD,CatBoost,570,115,0.56585
2026-01-12 18:59:23,CHD,XGBoost,570,115,0.461362
2026-01-12 18:59:24,CHD,AORSF,570,115,0.383492
2026-01-12 18:59:44,CHD,CatBoost,570,115,0.561969
2026-01-12 18:59:45,CHD,XGBoost,570,115,0.474361
2026-01-12 18:59:47,CHD,AORSF,570,115,0.362321
2026-01-12 19:00:05,CHD,CatBoost,570,115,0.580511
2026-01-12 19:00:07,CHD,XGBoost,570,115,0.454065
2026-01-12 19:00:08,CHD,AORSF,570,115,0.377175
2026-01-12 19:00:23,CHD,CatBoost,570,115,0.60982
2026-01-12 19:00:24,CHD,XGBoost,570,115,0.452653
2026-01-12 19:00:26,CHD,AORSF,570,115,0.35842
2026-01-12 19:00:46,CHD,RSF,570,115,0.431986
2026-01-12 19:01:10,CHD,RSF,570,115,0.410386
2026-01-12 19:01:35,CHD,RSF,570,115,0.411174
2026-01-12 19:01:47,CHD,RSF,570,115,0.35034
2026-01-12 19:02:03,CHD,RSF,570,115,0.411155
2026-01-12 19:02:24,CHD,CatBoost,570,115,0.549396
2026-01-12 19:02:25,CHD,XGBoost,570,115,0.536822
2026-01-12 19:02:26,CHD,AORSF,570,115,0.399426
2026-01-12 19:02:48,CHD,RSF,570,115,0.406628
2026-01-12 19:02:48,CHD,CatBoost,570,115,0.53386
2026-01-12 19:02:49,CHD,XGBoost,570,115,0.52709
2026-01-12 19:02:50,CHD,AORSF,570,115,0.40385
2026-01-12 19:02:56,CHD,RSF,570,115,0.366911
2026-01-12 19:03:00,CHD,RSF,570,115,0.384903
2026-01-12 19:03:11,CHD,CatBoost,570,115,0.534196
2026-01-12 19:03:11,CHD,XGBoost,570,115,0.431198
2026-01-12 19:03:12,CHD,AORSF,570,115,0.372072
2026-01-12 19:03:23,CHD,CatBoost,570,115,0.598894
2026-01-12 19:03:23,CHD,XGBoost,570,115,0.477959
2026-01-12 19:03:24,CHD,AORSF,570,115,0.402679
2026-01-12 19:03:41,CHD,CatBoost,570,115,0.572286
2026-01-12 19:03:41,CHD,XGBoost,570,115,0.474556
2026-01-12 19:03:42,CHD,AORSF,570,115,0.439016
2026-01-12 19:04:30,CHD,CatBoost,570,115,0.579846
2026-01-12 19:04:30,CHD,XGBoost,570,115,0.452603
2026-01-12 19:04:31,CHD,AORSF,570,115,0.36336
2026-01-12 19:04:34,CHD,RSF,570,115,0.427697
2026-01-12 19:04:37,CHD,CatBoost,570,115,0.563913
2026-01-12 19:04:38,CHD,XGBoost,570,115,0.466173
2026-01-12 19:04:39,CHD,AORSF,570,115,0.386864
2026-01-12 19:04:45,CHD,CatBoost,570,115,0.583025
2026-01-12 19:04:46,CHD,XGBoost,570,115,0.441584
2026-01-12 19:04:47,CHD,AORSF,570,115,0.375748
2026-01-12 19:05:26,CHD,RSF,570,115,0.405818
2026-01-12 19:05:46,CHD,RSF,570,115,0.383302
2026-01-12 19:06:12,CHD,RSF,570,115,0.389851
2026-01-12 19:06:19,CHD,CatBoost,570,115,0.584597
2026-01-12 19:06:19,CHD,XGBoost,570,115,0.489197
2026-01-12 19:06:20,CHD,AORSF,570,115,0.394489
2026-01-12 19:06:29,CHD,RSF,570,115,0.47068
2026-01-12 19:07:02,CHD,RSF,570,115,0.383509
2026-01-12 19:07:04,CHD,CatBoost,570,115,0.589234
2026-01-12 19:07:04,CHD,RSF,570,115,0.394472
2026-01-12 19:07:05,CHD,XGBoost,570,115,0.471873
2026-01-12 19:07:06,CHD,AORSF,570,115,0.461593
2026-01-12 19:07:11,CHD,RSF,570,115,0.398655
2026-01-12 19:07:22,CHD,CatBoost,570,115,0.638031
2026-01-12 19:07:23,CHD,XGBoost,570,115,0.437907
2026-01-12 19:07:24,CHD,AORSF,570,115,0.356537
2026-01-12 19:07:48,CHD,CatBoost,570,115,0.601288
2026-01-12 19:07:49,CHD,XGBoost,570,115,0.472346
2026-01-12 19:07:50,CHD,AORSF,570,115,0.400852
2026-01-12 19:08:06,CHD,CatBoost,570,115,0.555053
2026-01-12 19:08:07,CHD,XGBoost,570,115,0.539152
2026-01-12 19:08:08,CHD,AORSF,570,115,0.418803
2026-01-12 19:08:43,CHD,CatBoost,570,115,0.575435
2026-01-12 19:08:44,CHD,XGBoost,570,115,0.447215
2026-01-12 19:08:45,CHD,AORSF,570,115,0.38663
2026-01-12 19:08:48,CHD,CatBoost,570,115,0.556571
2026-01-12 19:08:48,CHD,XGBoost,570,115,0.483862
2026-01-12 19:08:49,CHD,AORSF,570,115,0.444183
2026-01-12 19:08:55,CHD,CatBoost,570,115,0.555551
2026-01-12 19:08:55,CHD,XGBoost,570,115,0.478251
2026-01-12 19:08:56,CHD,AORSF,570,115,0.411447
2026-01-12 19:08:59,CHD,RSF,570,115,0.388488
2026-01-12 19:09:13,CHD,RSF,570,115,0.431222
2026-01-12 19:10:14,CHD,RSF,570,115,0.395869
2026-01-12 19:10:15,CHD,RSF,570,115,0.444588
2026-01-12 19:10:24,CHD,RSF,570,115,0.418849
2026-01-12 19:11:04,CHD,RSF,570,115,0.405712
2026-01-12 19:11:07,CHD,RSF,570,115,0.401801
2026-01-12 19:11:07,CHD,RSF,570,115,0.418294
2026-01-12 19:11:29,CHD,CatBoost,570,115,0.581999
2026-01-12 19:11:29,CHD,XGBoost,570,115,0.503495
2026-01-12 19:11:30,CHD,AORSF,570,115,0.399879
2026-01-12 19:12:33,CHD,RSF,570,115,0.397095
2026-01-12 19:14:11,Combined,CatBoost,1168,188,0.516047
2026-01-12 19:14:11,Combined,XGBoost,1168,188,0.428106
2026-01-12 19:14:13,Combined,AORSF,1168,188,0.345071
2026-01-12 19:14:45,Combined,CatBoost,1168,188,0.649224
2026-01-12 19:14:46,Combined,XGBoost,1168,188,0.411618
2026-01-12 19:14:48,Combined,AORSF,1168,188,0.316757
2026-01-12 19:15:16,Combined,CatBoost,1168,188,0.545466
2026-01-12 19:15:17,Combined,XGBoost,1168,188,0.468712
2026-01-12 19:15:19,Combined,AORSF,1168,188,0.408062
2026-01-12 19:15:53,Combined,CatBoost,1168,188,0.592246
2026-01-12 19:15:54,Combined,XGBoost,1168,188,0.421371
2026-01-12 19:15:56,Combined,AORSF,1168,188,0.387052
2026-01-12 19:16:26,Combined,CatBoost,1168,188,0.480356
2026-01-12 19:16:27,Combined,XGBoost,1168,188,0.44462
2026-01-12 19:16:29,Combined,AORSF,1168,188,0.336637
2026-01-12 19:17:04,Combined,CatBoost,1168,188,0.597355
2026-01-12 19:17:05,Combined,XGBoost,1168,188,0.435223
2026-01-12 19:17:07,Combined,AORSF,1168,188,0.329056
2026-01-12 19:17:32,Combined,CatBoost,1168,188,0.636313
2026-01-12 19:17:33,Combined,XGBoost,1168,188,0.450677
2026-01-12 19:17:35,Combined,AORSF,1168,188,0.347651
2026-01-12 19:18:02,Combined,CatBoost,1168,188,0.642615
2026-01-12 19:18:03,Combined,XGBoost,1168,188,0.434589
2026-01-12 19:18:05,Combined,AORSF,1168,188,0.337727
2026-01-12 19:28:10,Combined,RSF,1168,188,0.375305
2026-01-12 19:28:10,Combined,RSF,1168,188,0.386777
2026-01-12 19:28:26,Combined,RSF,1168,188,0.393716
2026-01-12 19:28:28,Combined,RSF,1168,188,0.421514
2026-01-12 19:29:14,Combined,RSF,1168,188,0.358672
2026-01-12 19:29:58,Combined,RSF,1168,188,0.356006
2026-01-12 19:30:10,Combined,CatBoost,1168,188,0.522237
2026-01-12 19:30:11,Combined,XGBoost,1168,188,0.438395
2026-01-12 19:30:12,Combined,CatBoost,1168,188,0.445224
2026-01-12 19:30:12,Combined,AORSF,1168,188,0.322137
2026-01-12 19:30:18,Combined,RSF,1168,188,0.355122
2026-01-12 19:30:21,Combined,XGBoost,1168,188,0.415064
2026-01-12 19:30:22,Combined,AORSF,1168,188,0.323219
2026-01-12 19:30:35,Combined,CatBoost,1168,188,0.408604
2026-01-12 19:30:36,Combined,XGBoost,1168,188,0.406475
2026-01-12 19:30:37,Combined,CatBoost,1168,188,0.615883
2026-01-12 19:30:37,Combined,AORSF,1168,188,0.336553
2026-01-12 19:30:47,Combined,XGBoost,1168,188,0.411666
2026-01-12 19:30:48,Combined,AORSF,1168,188,0.32516
2026-01-12 19:31:06,Combined,RSF,1168,188,0.387937
2026-01-12 19:31:40,Combined,CatBoost,1168,188,0.550183
2026-01-12 19:31:41,Combined,XGBoost,1168,188,0.399699
2026-01-12 19:31:43,Combined,AORSF,1168,188,0.314532
2026-01-12 19:32:32,Combined,XGBoost,1168,188,0.410653
2026-01-12 19:32:34,Combined,AORSF,1168,188,0.330676
2026-01-12 19:32:44,Combined,CatBoost,1168,188,0.528484
2026-01-12 19:32:45,Combined,XGBoost,1168,188,0.462784
2026-01-12 19:32:47,Combined,AORSF,1168,188,0.37413
2026-01-12 19:33:43,Combined,CatBoost,1168,188,0.624994
2026-01-12 19:33:44,Combined,XGBoost,1168,188,0.440381
2026-01-12 19:33:46,Combined,AORSF,1168,188,0.347855
2026-01-12 19:42:40,Combined,RSF,1168,188,0.316689
2026-01-12 19:42:43,Combined,RSF,1168,188,0.360341
2026-01-12 19:43:30,Combined,RSF,1168,188,0.331673
2026-01-12 19:44:00,Combined,RSF,1168,188,0.390151
2026-01-12 19:44:10,Combined,RSF,1168,188,0.3747
2026-01-12 19:44:26,Combined,RSF,1168,188,0.388848
2026-01-12 19:44:46,Combined,CatBoost,1168,188,0.594325
2026-01-12 19:44:47,Combined,XGBoost,1168,188,0.469295
2026-01-12 19:44:48,Combined,AORSF,1168,188,0.342834
2026-01-12 19:44:49,Combined,CatBoost,1168,188,0.646197
2026-01-12 19:44:57,Combined,XGBoost,1168,188,0.439406
2026-01-12 19:44:59,Combined,AORSF,1168,188,0.350558
2026-01-12 19:45:11,Combined,RSF,1168,188,0.370095
2026-01-12 19:45:39,Combined,RSF,1168,188,0.371168
2026-01-12 19:45:44,Combined,CatBoost,1168,188,0.621913
2026-01-12 19:45:45,Combined,XGBoost,1168,188,0.422186
2026-01-12 19:45:46,Combined,AORSF,1168,188,0.361243
2026-01-12 19:46:20,Combined,CatBoost,1168,188,0.595874
2026-01-12 19:46:21,Combined,XGBoost,1168,188,0.439253
2026-01-12 19:46:22,Combined,AORSF,1168,188,0.355521
2026-01-12 19:46:36,Combined,CatBoost,1168,188,0.579549
2026-01-12 19:46:36,Combined,XGBoost,1168,188,0.458007
2026-01-12 19:46:38,Combined,AORSF,1168,188,0.379318
2026-01-12 19:46:59,Combined,CatBoost,1168,188,0.602072
2026-01-12 19:47:00,Combined,XGBoost,1168,188,0.444648
2026-01-12 19:47:02,Combined,AORSF,1168,188,0.371188
2026-01-12 19:47:45,Combined,CatBoost,1168,188,0.54443
2026-01-12 19:47:46,Combined,XGBoost,1168,188,0.456711
2026-01-12 19:47:48,Combined,AORSF,1168,188,0.35783
2026-01-12 19:48:29,Combined,CatBoost,1168,188,0.532767
2026-01-12 19:48:30,Combined,XGBoost,1168,188,0.43288
2026-01-12 19:48:32,Combined,AORSF,1168,188,0.335713
2026-01-12 19:57:11,Combined,RSF,1168,188,0.384704
2026-01-12 19:58:02,Combined,RSF,1168,188,0.369736
2026-01-12 19:58:30,Combined,RSF,1168,188,0.380189
2026-01-12 19:59:20,Combined,RSF,1168,188,0.367408
2026-01-12 19:59:30,Combined,RSF,1168,188,0.368407
2026-01-12 19:59:34,Combined,RSF,1168,188,0.391241
2026-01-12 19:59:50,Combined,RSF,1168,188,0.393739
2026-01-12 20:00:08,Combined,RSF,1168,188,0.381033
2026-01-12 20:00:48,Combined,CatBoost,1168,188,0.530582
2026-01-12 20:00:48,Combined,XGBoost,1168,188,0.416408
2026-01-12 20:00:49,Combined,AORSF,1168,188,0.338862
2026-01-12 20:06:06,Combined,RSF,1168,188,0.358931
2026-01-12 20:07:25,Myocardio,CatBoost,583,70,0.582499
2026-01-12 20:07:25,Myocardio,XGBoost,583,70,0.538119
2026-01-12 20:07:26,Myocardio,AORSF,583,70,0.417776
2026-01-12 20:07:40,Myocardio,CatBoost,583,70,0.576467
2026-01-12 20:07:41,Myocardio,XGBoost,583,70,0.471096
